Date,Symbol,Open,High,Low,Close,Volume,Daily_Return,Cumulative_Return_%
2024-08-27,BEL,306.6,307.45,299.6,300.9,16873099,-0.018910987936093915,116.16379310344796
2024-08-28,BEL,301.05,304.5,299.5,299.95,14005947,-0.003157195081422315,115.48132183908018
2024-08-29,BEL,299.35,301.05,292.1,296.2,19185385,-0.012502083680613452,112.7873563218388
2024-08-30,BEL,296.8,302.15,294.35,299.3,28684991,0.010465901417960888,115.01436781609166
2024-09-02,BEL,301.95,301.95,295.05,296.9,11713172,-0.008018710324089628,113.29022988505714
2024-09-03,BEL,300.0,301.35,296.75,297.15,13971488,0.0008420343550017417,113.46982758620658
2024-09-04,BEL,297.15,301.9,295.3,298.95,17937646,0.006057546693589044,114.76293103448243
2024-09-05,BEL,299.0,299.5,290.0,290.6,26342723,-0.027931092155878745,108.76436781609166
2024-09-06,BEL,290.35,290.35,282.05,283.6,30062372,-0.02408809359944941,103.73563218390775
2024-09-09,BEL,282.0,284.5,275.75,281.55,29170063,-0.007228490832158041,102.26293103448248
2024-09-10,BEL,282.5,288.35,282.3,285.75,19982334,0.014917421417155019,105.2801724137928
2024-09-11,BEL,286.45,290.45,284.35,288.05,21650737,0.00804899387576552,106.9324712643675
2024-09-12,BEL,290.9,292.5,289.0,291.7,16102095,0.01267141121333104,109.55459770114912
2024-09-13,BEL,293.0,294.0,289.6,289.95,12330463,-0.005999314364072639,108.29741379310316
2024-09-16,BEL,290.9,292.2,288.4,290.4,9184637,0.0015519917227106994,108.62068965517211
2024-09-17,BEL,290.5,290.85,283.9,284.3,15946216,-0.0210055096418732,104.23850574712614
2024-09-18,BEL,284.9,286.0,280.4,282.85,10450571,-0.005100246218782911,103.19683908045948
2024-09-19,BEL,284.0,284.85,267.1,272.7,44560220,-0.03588474456425683,95.9051724137928
2024-09-20,BEL,274.0,279.4,272.85,277.35,38501362,0.01705170517051724,99.24568965517213
2024-09-23,BEL,280.0,286.7,278.65,286.3,19445968,0.03226969533080948,105.67528735632155
2024-09-24,BEL,286.3,293.4,284.55,291.8,25346532,0.019210618232623045,109.62643678160889
2024-09-25,BEL,294.0,295.0,287.65,289.85,19263084,-0.006682659355723097,108.22557471264335
2024-09-26,BEL,290.6,291.9,289.05,290.5,18343882,0.0022425392444367365,108.69252873563187
2024-09-27,BEL,292.35,294.85,289.2,293.45,208588855,0.01015490533562824,110.8117816091951
2024-09-30,BEL,293.45,294.6,283.6,285.1,32695169,-0.028454591923666617,104.81321839080434
2024-10-01,BEL,285.1,286.6,282.55,283.95,13883476,-0.004033672395650778,103.98706896551695
2024-10-03,BEL,275.05,286.3,275.05,278.7,27321529,-0.018489170628631757,100.21551724137905
2024-10-04,BEL,278.7,281.9,273.55,277.2,17451235,-0.005382131324004336,99.13793103448249
2024-10-07,BEL,277.4,278.9,265.0,267.35,21704629,-0.03553391053391042,92.06178160919518
2024-10-08,BEL,267.0,281.5,265.55,280.25,29190708,0.04825135590050489,101.3290229885055
2024-10-09,BEL,282.0,286.6,278.5,282.4,18984175,0.007671721677073862,102.87356321839054
2024-10-10,BEL,283.95,289.6,283.4,286.9,19155691,0.01593484419263458,106.10632183908018
2024-10-11,BEL,287.2,288.65,284.15,285.9,9677338,-0.003485535029627007,105.38793103448248
2024-10-14,BEL,286.1,289.2,284.65,285.7,11386559,-0.0006995452955578241,105.24425287356296
2024-10-15,BEL,287.15,289.45,285.75,288.85,14701531,0.011025551277564105,107.50718390804575
2024-10-16,BEL,288.15,291.05,284.75,285.7,11835439,-0.010905314176908543,105.24425287356296
2024-10-17,BEL,286.05,287.9,281.7,284.55,11695551,-0.004025201260062894,104.41810344827562
2024-10-18,BEL,282.9,287.8,277.8,287.15,10095514,0.009137234229485092,106.28591954022961
2024-10-21,BEL,286.3,287.45,281.1,282.3,8393942,-0.016890127111265807,102.80172413793079
2024-10-22,BEL,282.0,282.15,270.65,271.65,15240897,-0.03772582359192356,95.15086206896525
2024-10-23,BEL,271.0,274.7,266.3,268.65,13503954,-0.011043622308117063,92.99568965517216
2024-10-24,BEL,269.0,273.15,268.35,271.35,10700271,0.010050251256281673,94.935344827586
2024-10-25,BEL,271.0,276.0,257.45,272.35,40406841,0.0036852773171180964,95.6537356321837
2024-10-28,BEL,276.7,277.95,267.4,270.05,24479817,-0.00844501560492017,94.00143678160897
2024-10-29,BEL,271.2,284.5,270.85,283.65,34271117,0.05036104425106447,103.77155172413768
2024-10-30,BEL,283.45,294.75,282.05,288.55,40787587,0.01727481050590529,107.29166666666643
2024-10-31,BEL,287.95,288.45,283.75,284.9,18720310,-0.01264945416738883,104.66954022988477
2024-11-01,BEL,286.65,290.25,286.0,288.65,5265231,0.013162513162513267,107.36350574712618
2024-11-04,BEL,289.0,289.0,280.3,284.15,15157659,-0.015589814654425771,104.13074712643655
2024-11-05,BEL,282.5,287.2,277.15,286.35,18761867,0.007742389582966913,105.71120689655152
2024-11-06,BEL,287.5,304.3,287.2,301.85,52804364,0.05412956172516159,116.84626436781586
2024-11-07,BEL,301.0,302.0,296.1,300.35,24357430,-0.004969355640218609,115.76867816091934
2024-11-08,BEL,300.35,304.5,295.75,297.75,22935845,-0.008656567338105603,113.9008620689653
2024-11-11,BEL,297.5,303.8,294.4,299.75,20155408,0.0067170445004198776,115.3376436781607
2024-11-12,BEL,300.0,300.85,287.3,290.15,14292965,-0.032026688907422884,108.44109195402277
2024-11-13,BEL,288.0,288.85,279.45,281.55,20001842,-0.029639841461313043,102.26293103448256
2024-11-14,BEL,282.0,284.45,275.5,280.95,20541591,-0.0021310602024507963,101.83189655172393
2024-11-18,BEL,283.0,286.7,277.25,278.05,13000137,-0.010322121373909865,99.74856321839063
2024-11-19,BEL,280.0,285.2,277.0,279.0,13160982,0.0034166516813523007,100.43103448275845
2024-11-21,BEL,278.45,278.45,270.25,275.45,14858108,-0.01272401433691761,97.8807471264366
2024-11-22,BEL,276.0,283.5,275.5,280.85,13268900,0.019604283899074426,101.76005747126422
2023-10-03,BHARTIARTL,918.25,928.25,916.05,925.3,4338272,0.0,0.0
2023-10-04,BHARTIARTL,918.3,925.95,918.3,924.25,5603669,-0.0011347671025613293,-0.11347671025613293
2023-10-05,BHARTIARTL,925.05,929.6,919.4,928.85,7063132,0.004977008385177228,0.3836593537231314
2023-10-06,BHARTIARTL,929.2,929.2,924.3,926.05,2420855,-0.0030144802713032437,0.08105479304010288
2023-10-09,BHARTIARTL,918.0,928.05,916.55,924.55,2248103,-0.0016197829490848248,-0.08105479304009178
2023-10-10,BHARTIARTL,924.55,954.05,921.05,948.35,7897875,0.025742252987940084,2.4910839727655842
2023-10-11,BHARTIARTL,948.5,956.8,948.0,955.6,5645289,0.007644856856645843,3.2746136388198455
2023-10-12,BHARTIARTL,955.6,956.8,947.0,950.35,5544735,-0.005493930514859802,2.7072300875391697
2023-10-13,BHARTIARTL,946.3,955.95,946.3,954.2,4421671,0.00405113905403276,3.12331135847832
2023-10-16,BHARTIARTL,957.95,958.75,943.85,946.55,1881721,-0.008017187172500662,2.2965524694693373
2023-10-17,BHARTIARTL,946.55,960.25,946.0,953.65,3863410,0.007500924409698406,3.063871176915578
2023-10-18,BHARTIARTL,953.0,958.9,950.65,952.85,2334392,-0.0008388821894824705,2.977412731006157
2023-10-19,BHARTIARTL,945.8,951.3,941.35,942.95,4306963,-0.010389882982630994,1.9074894628769101
2023-10-20,BHARTIARTL,937.8,947.5,937.0,945.2,3125104,0.002386128638846241,2.1506538419971966
2023-10-23,BHARTIARTL,941.6,949.1,937.0,939.3,2180066,-0.006242065171392364,1.5130228034150983
2023-10-25,BHARTIARTL,924.6,939.65,919.0,922.6,6365249,-0.017779197274566116,-0.29179725494434816
2023-10-26,BHARTIARTL,921.65,924.6,900.05,905.5,6595332,-0.018534576197702157,-2.139846536258516
2023-10-27,BHARTIARTL,910.75,918.4,906.45,914.6,3508393,0.010049696300386657,-1.156381714038679
2023-10-30,BHARTIARTL,914.8,931.95,910.35,926.25,3686773,0.012737808878198198,0.10266940451746365
2023-10-31,BHARTIARTL,920.3,923.55,912.4,914.4,5697563,-0.012793522267206536,-1.1779963255160397
2023-11-01,BHARTIARTL,903.0,914.55,895.45,913.45,4821458,-0.0010389326334206972,-1.2806657300334812
2023-11-02,BHARTIARTL,920.0,925.95,916.4,923.85,6611573,0.011385406973561718,-0.15670593321083226
2023-11-03,BHARTIARTL,925.0,933.7,922.2,930.75,3895154,0.007468744926124371,0.5889981627580365
2023-11-06,BHARTIARTL,934.2,940.7,930.0,939.2,2760800,0.009078699973140036,1.5022154976764401
2023-11-07,BHARTIARTL,936.05,938.95,932.45,937.15,3616946,-0.0021827086882454383,1.2806657300334923
2023-11-08,BHARTIARTL,941.8,941.8,934.4,936.75,1808553,-0.0004268260150456227,1.2374365070787707
2023-11-09,BHARTIARTL,936.75,937.3,930.55,932.35,3914416,-0.004697091006138243,0.7619150545768782
2023-11-10,BHARTIARTL,929.0,937.0,929.0,935.5,1345614,0.0033785595538156077,1.102345185345266
2023-11-12,BHARTIARTL,940.0,940.0,933.0,938.0,174810,0.0026723677177979965,1.3725278288122533
2023-11-13,BHARTIARTL,938.0,940.3,933.8,935.0,1656368,-0.0031982942430703876,1.048308656651864
2023-11-15,BHARTIARTL,948.0,952.7,936.2,950.0,4816316,0.016042780748663166,2.669404517453766
2023-11-16,BHARTIARTL,949.0,953.9,943.25,949.55,5310736,-0.00047368421052640386,2.6207716416297044
2023-11-17,BHARTIARTL,948.8,954.0,946.0,947.3,3249469,-0.0023695434679584793,2.377607262509418
2023-11-20,BHARTIARTL,949.0,964.3,941.95,961.4,4646962,0.014884408318378561,3.9014373716631967
2023-11-21,BHARTIARTL,967.0,976.35,961.0,970.85,5704644,0.00982941543582272,4.922727763968382
2023-11-22,BHARTIARTL,974.3,976.3,965.95,969.75,3309732,-0.0011330277591801163,4.803847400842898
2023-11-23,BHARTIARTL,970.0,981.0,963.7,976.65,2749555,0.00711523588553753,5.549551496811778
2023-11-24,BHARTIARTL,975.0,977.15,971.0,973.15,2322104,-0.003583678902370324,5.171295795958009
2023-11-28,BHARTIARTL,974.05,988.0,971.2,984.9,5096984,0.01207419205672311,6.441154220252843
2023-11-29,BHARTIARTL,995.9,1007.1,990.95,995.4,5647918,0.010660980810234477,7.575921322814172
2023-11-30,BHARTIARTL,995.0,1018.2,992.7,1014.7,9934052,0.01938919027526631,9.661731330379286
2023-12-01,BHARTIARTL,1015.0,1022.55,1008.2,1014.7,5544950,0.0,9.661731330379286
2023-12-04,BHARTIARTL,1036.0,1044.0,1025.2,1032.9,5164902,0.01793633586281662,11.628660974818938
2023-12-05,BHARTIARTL,1038.8,1045.95,1022.1,1031.1,4266159,-0.0017426662794076675,11.434129471522692
2023-12-06,BHARTIARTL,1029.1,1035.0,1013.45,1024.45,4121251,-0.006449422946367855,10.715443639900535
2023-12-07,BHARTIARTL,1015.0,1019.7,998.0,1000.0,13805235,-0.023866464932402742,8.073057386793447
2023-12-08,BHARTIARTL,998.7,1004.0,991.3,1000.25,6630766,0.0002500000000000835,8.100075651140148
2023-12-11,BHARTIARTL,996.1,1004.6,992.05,1000.85,6195119,0.0005998500374906346,8.16491948557223
2023-12-12,BHARTIARTL,999.25,1000.85,987.0,995.25,7119331,-0.0055952440425638406,7.559710364206196
2023-12-13,BHARTIARTL,993.2,1002.0,991.5,999.9,4153219,0.00467219291635268,8.062250081054788
2023-12-14,BHARTIARTL,1006.0,1011.2,999.15,1005.2,6541673,0.005300530053005348,8.635037285204806
2023-12-15,BHARTIARTL,999.65,1010.85,988.25,992.55,10119597,-0.012584560286510227,7.26791310926187
2023-12-18,BHARTIARTL,995.0,998.8,982.15,990.25,5750263,-0.0023172636139237035,7.019345077272243
2023-12-19,BHARTIARTL,995.45,997.95,985.9,988.45,3912964,-0.0018177227972733245,6.8248135739760185
2023-12-20,BHARTIARTL,992.9,993.65,969.0,971.55,3990591,-0.017097475846021615,4.998378904139211
2023-12-21,BHARTIARTL,968.0,981.55,960.0,977.9,4294277,0.006535947712418277,5.684642818545349
2023-12-22,BHARTIARTL,981.9,998.95,975.55,989.55,4605120,0.011913283566826749,6.9436939371014805
2023-12-26,BHARTIARTL,995.0,1002.5,989.65,999.85,2460643,0.01040877166388765,8.056846428185448
2023-12-27,BHARTIARTL,1000.0,1024.05,998.0,1021.2,4791379,0.021353202980447072,10.36420620339349
2023-12-28,BHARTIARTL,1023.9,1041.95,1022.2,1036.7,5288328,0.015178221699960748,12.039338592888772
2023-12-29,BHARTIARTL,1033.15,1043.25,1024.4,1032.2,4631749,-0.004340696440628955,11.553009834648197
2024-01-01,BHARTIARTL,1031.95,1031.95,1007.0,1013.05,3804406,-0.01855260608409237,9.483410785691081
2024-01-02,BHARTIARTL,1017.4,1025.45,1016.0,1021.7,6865791,0.008538571640096748,10.418242732086846
2024-01-03,BHARTIARTL,1031.95,1037.0,1021.35,1035.2,3604276,0.013213271997650988,11.877229006808566
2024-01-04,BHARTIARTL,1035.25,1058.8,1027.55,1047.9,4664043,0.012268160741885747,13.249756835620863
2024-01-05,BHARTIARTL,1053.8,1063.65,1038.95,1046.6,4008221,-0.0012405763908771572,13.109261861018018
2024-01-08,BHARTIARTL,1050.0,1059.0,1045.25,1049.05,4489695,0.002340913433976688,13.374040851615664
2024-01-09,BHARTIARTL,1057.0,1067.9,1048.05,1064.5,3371125,0.01472761069539108,15.043769588241629
2024-01-10,BHARTIARTL,1066.95,1073.3,1055.3,1062.7,3111573,-0.0016909347111319084,14.849238084945405
2024-01-11,BHARTIARTL,1065.75,1073.9,1057.35,1062.85,2604325,0.00014114990119495907,14.865449043553403
2024-01-12,BHARTIARTL,1058.1,1078.55,1051.6,1076.35,3394013,0.01270169826410128,16.32443531827512
2024-01-15,BHARTIARTL,1078.05,1104.7,1074.55,1102.4,3312897,0.024202164723370778,19.139738463201095
2024-01-16,BHARTIARTL,1107.0,1117.0,1093.0,1095.9,5025540,-0.005896226415094352,18.437263590186937
2024-01-17,BHARTIARTL,1092.0,1108.95,1078.8,1085.25,4568700,-0.009718039967150371,17.286285529017587
2024-01-18,BHARTIARTL,1075.2,1096.0,1075.2,1087.05,4407330,0.0016586040082928744,17.480817032313787
2024-01-19,BHARTIARTL,1091.0,1136.35,1089.8,1125.0,11753391,0.03491099765420169,21.582189560142595
2024-01-20,BHARTIARTL,1128.05,1139.25,1118.75,1123.75,1919442,-0.0011111111111110628,21.44709823840911
2024-01-23,BHARTIARTL,1145.0,1172.55,1135.0,1158.0,18194595,0.030478309232480516,25.148600453906788
2024-01-24,BHARTIARTL,1140.1,1194.0,1140.1,1189.95,9546592,0.027590673575129676,28.60153463741486
2024-01-25,BHARTIARTL,1186.0,1200.65,1157.05,1160.55,11424697,-0.02470692045884293,25.424186750243116
2024-01-29,BHARTIARTL,1158.0,1169.75,1158.0,1162.15,4015858,0.00137865667140602,25.597103642062002
2024-01-30,BHARTIARTL,1162.15,1180.85,1154.55,1158.65,3902023,-0.003011659424342783,25.21884794120823
2024-01-31,BHARTIARTL,1159.0,1175.05,1146.2,1170.7,5981966,0.01040003452293603,26.521128282719086
2024-02-01,BHARTIARTL,1165.05,1170.2,1148.95,1151.2,3606209,-0.016656701118988648,24.41370366367661
2024-02-02,BHARTIARTL,1155.0,1175.2,1145.3,1150.8,4969983,-0.00034746351633085926,24.37047444072189
2024-02-05,BHARTIARTL,1154.35,1159.65,1110.0,1113.55,7809331,-0.03236878693083067,20.344753053063847
2024-02-06,BHARTIARTL,1125.0,1156.1,1123.0,1134.05,9863065,0.018409590947869425,22.560250729493102
2024-02-07,BHARTIARTL,1138.8,1148.25,1131.8,1134.3,2770694,0.0002204488338257704,22.587268993839803
2024-02-08,BHARTIARTL,1144.4,1146.5,1116.2,1142.15,6519392,0.006920567751036,23.435642494326146
2024-02-09,BHARTIARTL,1145.95,1145.95,1116.25,1120.25,4203171,-0.019174364137810374,21.068842537555366
2024-02-12,BHARTIARTL,1122.9,1129.0,1111.3,1118.7,3887976,-0.0013836197277392603,20.90132929860584
2024-02-13,BHARTIARTL,1111.0,1125.0,1103.8,1117.85,3211554,-0.0007598104943239425,20.809467199827036
2024-02-14,BHARTIARTL,1110.0,1121.15,1104.7,1115.85,4653070,-0.0017891488124525123,20.59332108505345
2024-02-15,BHARTIARTL,1122.3,1131.45,1109.4,1120.7,5056712,0.0043464623381279655,21.117475413379406
2024-02-16,BHARTIARTL,1124.0,1127.05,1116.85,1120.0,3091952,-0.0006246096189881367,21.041824273208643
2024-02-19,BHARTIARTL,1121.05,1145.0,1118.35,1142.2,4711035,0.019821428571428656,23.441046147195465
2024-02-20,BHARTIARTL,1145.0,1151.6,1135.0,1143.95,5397418,0.001532130975310908,23.63017399762237
2024-02-21,BHARTIARTL,1155.0,1159.15,1132.6,1139.9,4570259,-0.003540364526421591,23.192478115205862
2024-02-22,BHARTIARTL,1137.6,1138.75,1097.65,1135.55,8642368,-0.0038161242214230784,22.722360315573287
2024-02-23,BHARTIARTL,1127.0,1131.85,1115.3,1125.75,6709844,-0.008630179208313105,21.66324435318272
2024-02-26,BHARTIARTL,1118.1,1125.9,1104.35,1110.05,3186134,-0.013946258050188787,19.966497352210055
2024-02-27,BHARTIARTL,1113.0,1131.0,1101.3,1127.5,7149094,0.015720012612044476,21.852372203609605
2024-02-28,BHARTIARTL,1133.4,1152.65,1123.5,1128.75,5302711,0.0011086474501109667,21.98746352534311
2024-02-29,BHARTIARTL,1118.85,1137.95,1099.0,1123.35,13818650,-0.004784053156146273,21.40386901545441
2024-03-01,BHARTIARTL,1128.0,1140.75,1117.4,1128.7,5927490,0.0047625406151246,21.98205987247379
2024-03-02,BHARTIARTL,1128.7,1135.0,1123.55,1131.1,133654,0.0021263400372109054,22.2414352102021
2024-03-04,BHARTIARTL,1132.0,1149.25,1132.0,1133.5,5855090,0.0021218283087260925,22.500810547930406
2024-03-05,BHARTIARTL,1133.05,1179.75,1133.05,1168.9,5375008,0.03123070136744599,26.326596779422907
2024-03-06,BHARTIARTL,1173.95,1196.6,1157.35,1193.7,5464839,0.021216528359996545,29.006808602615376
2024-03-07,BHARTIARTL,1209.85,1213.6,1189.45,1199.7,8903981,0.005026388539834059,29.65524694693613
2024-03-11,BHARTIARTL,1186.0,1218.3,1186.0,1196.6,6679208,-0.0025839793281654533,29.32022046903706
2024-03-12,BHARTIARTL,1200.0,1208.0,1197.8,1204.25,4249548,0.006393113822497076,30.14697935804602
2024-03-13,BHARTIARTL,1212.0,1212.0,1151.7,1168.75,7528096,-0.029478928793855053,26.310385820814865
2024-03-14,BHARTIARTL,1173.95,1199.7,1163.55,1194.6,8569080,0.022117647058823353,29.104074354263453
2024-03-15,BHARTIARTL,1190.0,1222.8,1187.85,1220.0,10115416,0.021262347229198175,31.84913001188803
2024-03-18,BHARTIARTL,1225.0,1230.55,1215.2,1225.3,4141080,0.004344262295082002,32.42191721603804
2024-03-19,BHARTIARTL,1216.2,1240.4,1214.6,1228.35,7703719,0.0024891863217171295,32.75154004106777
2024-03-20,BHARTIARTL,1228.25,1239.0,1223.65,1231.8,6596032,0.0028086457442910717,33.1243920890522
2024-03-21,BHARTIARTL,1238.0,1242.9,1214.1,1220.8,9952250,-0.008930021107322661,31.935588457797472
2024-03-22,BHARTIARTL,1226.95,1245.0,1222.0,1236.1,7840007,0.0125327653997378,33.58910623581539
2024-03-26,BHARTIARTL,1225.0,1234.0,1210.0,1213.1,10898138,-0.018606908826146795,31.103425915919125
2024-03-27,BHARTIARTL,1210.55,1228.25,1210.55,1224.8,5779169,0.00964471189514482,32.367880687344616
2024-03-28,BHARTIARTL,1226.95,1238.5,1220.3,1228.6,10518377,0.003102547354670193,32.77855830541443
2024-04-01,BHARTIARTL,1228.0,1231.9,1208.0,1217.35,5461473,-0.009156763796190792,31.562736409813
2024-04-02,BHARTIARTL,1225.0,1227.75,1203.2,1208.25,3625577,-0.007475253624676492,30.579271587593194
2024-04-03,BHARTIARTL,1195.0,1240.6,1189.45,1225.7,9532291,0.014442375336230162,32.46514643899274
2024-04-04,BHARTIARTL,1231.95,1233.0,1201.3,1206.85,7327626,-0.015378967120828979,30.42796930725167
2024-04-05,BHARTIARTL,1205.9,1211.35,1188.95,1191.0,4227519,-0.01313336371545748,28.715011347671005
2024-04-08,BHARTIARTL,1188.0,1210.55,1183.1,1204.7,4827733,0.011502938706968946,30.195612233870083
2024-04-09,BHARTIARTL,1214.95,1214.95,1198.3,1204.45,3372798,-0.00020752054453387903,30.168593969523382
2024-04-10,BHARTIARTL,1213.25,1230.7,1208.75,1229.4,6442196,0.020714849101249655,32.86501675132389
2024-04-12,BHARTIARTL,1226.1,1231.85,1219.55,1225.55,7877073,-0.003131608914917927,32.44893548038472
2024-04-15,BHARTIARTL,1210.6,1235.0,1210.35,1224.55,4281602,-0.0008159601811431605,32.340862422997915
2024-04-16,BHARTIARTL,1223.9,1233.95,1212.05,1216.45,5235632,-0.006614674778489982,31.465470658164897
2024-04-18,BHARTIARTL,1220.0,1281.85,1215.8,1265.75,19939924,0.04052776521846346,36.79347238733379
2024-04-19,BHARTIARTL,1280.0,1296.5,1253.35,1289.0,13103862,0.018368556191981078,39.306170971576734
2024-04-22,BHARTIARTL,1304.0,1305.4,1288.25,1297.55,7894656,0.00663304887509697,40.23019561223382
2024-04-23,BHARTIARTL,1310.0,1351.0,1302.1,1342.35,12074766,0.03452660783784811,45.07186858316214
2024-04-24,BHARTIARTL,1352.0,1354.0,1333.55,1336.4,6277492,-0.004432525049353653,44.42883389171073
2024-04-25,BHARTIARTL,1331.0,1343.8,1324.35,1338.7,8512627,0.0017210416043100807,44.67740192370036
2024-04-26,BHARTIARTL,1338.0,1345.7,1322.0,1326.0,5289771,-0.009486815567341433,43.30487409488808
2024-04-29,BHARTIARTL,1324.5,1346.0,1320.0,1332.45,3195888,0.004864253393665141,44.0019453150329
2024-04-30,BHARTIARTL,1323.15,1334.8,1319.95,1322.3,5272565,-0.007617546624638871,42.905003782556925
2024-05-02,BHARTIARTL,1315.25,1319.9,1293.6,1304.05,7995432,-0.013801709143159702,40.93267048524793
2024-05-03,BHARTIARTL,1306.0,1310.5,1258.15,1277.4,11290875,-0.020436332962693093,38.0525235058899
2024-05-06,BHARTIARTL,1275.0,1298.45,1273.2,1283.4,5555467,0.004697040864255486,38.70096185021066
2024-05-07,BHARTIARTL,1286.35,1294.45,1271.0,1286.15,5767030,0.0021427458313854064,38.99816275802435
2024-05-08,BHARTIARTL,1276.15,1299.4,1274.7,1288.6,2682816,0.001904910002721083,39.26294174862195
2024-05-09,BHARTIARTL,1283.0,1295.3,1270.05,1275.45,4809145,-0.01020487350613053,37.841781043985634
2024-05-10,BHARTIARTL,1275.05,1308.5,1271.75,1301.15,5532513,0.020149751068250454,40.61925861882622
2024-05-13,BHARTIARTL,1301.15,1302.9,1281.4,1285.95,3703942,-0.011681973638704268,38.97654814654696
2024-05-14,BHARTIARTL,1290.55,1299.9,1280.7,1284.3,3262908,-0.0012830980986819895,38.798227601858734
2024-05-15,BHARTIARTL,1281.55,1318.25,1280.5,1309.9,6891004,0.01993303745230879,41.56489787096067
2024-05-16,BHARTIARTL,1328.0,1356.85,1321.3,1345.1,11932181,0.02687228032674227,45.36906949097577
2024-05-17,BHARTIARTL,1353.6,1360.0,1339.25,1344.45,6614017,-0.0004832354471785427,45.29882200367437
2024-05-18,BHARTIARTL,1347.95,1351.0,1341.45,1347.75,149406,0.00245453531183748,45.65546309305078
2024-05-21,BHARTIARTL,1356.0,1362.75,1335.75,1344.3,5422220,-0.0025598219254313603,45.282611045066325
2024-05-22,BHARTIARTL,1342.15,1351.0,1329.55,1347.9,3026723,0.0026779736665922815,45.67167405165877
2024-05-23,BHARTIARTL,1350.75,1377.3,1344.3,1374.05,7147341,0.01940054900215138,48.497784502323405
2024-05-24,BHARTIARTL,1375.5,1397.75,1374.05,1388.5,5622368,0.010516356755576606,50.059440181562564
2024-05-27,BHARTIARTL,1396.0,1407.0,1378.0,1384.35,6553974,-0.0029888368743248295,49.61093699340737
2024-05-28,BHARTIARTL,1384.8,1386.95,1366.9,1371.05,2068963,-0.009607396973308702,48.173565330163036
2024-05-29,BHARTIARTL,1355.5,1390.25,1355.5,1377.1,4445083,0.004412676415885608,48.827407327353136
2024-05-30,BHARTIARTL,1378.8,1386.45,1363.5,1377.15,7100303,3.630818386479717e-05,48.8328109802225
2024-05-31,BHARTIARTL,1380.0,1388.0,1338.0,1372.75,24825643,-0.0031950041752896174,48.3572895277206
2024-06-03,BHARTIARTL,1415.3,1420.45,1385.0,1391.1,6017122,0.013367328355490704,50.340430130768254
2024-06-04,BHARTIARTL,1391.1,1397.0,1219.05,1299.7,19924421,-0.06570340018690235,40.462552685615364
2024-06-05,BHARTIARTL,1325.65,1348.75,1279.85,1344.35,12175520,0.03435408171116405,45.28801469793569
2024-06-06,BHARTIARTL,1359.0,1376.25,1329.0,1370.6,10279789,0.019526165061181988,48.12493245433902
2024-06-07,BHARTIARTL,1370.6,1430.65,1363.15,1425.25,12280748,0.0398730483000147,54.03112504052729
2024-06-10,BHARTIARTL,1421.05,1436.65,1421.05,1426.05,5318477,0.0005613050342045955,54.117583486436736
2024-06-11,BHARTIARTL,1426.0,1434.6,1413.0,1427.25,4416792,0.0008414852214158053,54.24727115530088
2024-06-12,BHARTIARTL,1425.0,1447.85,1422.1,1438.4,4876138,0.00781222630933609,55.45228574516361
2024-06-13,BHARTIARTL,1449.0,1455.95,1420.45,1425.75,7990376,-0.008794493882091303,54.08516156922065
2024-06-14,BHARTIARTL,1434.0,1434.0,1420.95,1427.4,3978442,0.0011572856391373065,54.26348211390886
2024-06-18,BHARTIARTL,1444.0,1444.0,1418.0,1428.35,8671131,0.0006655457475128745,54.3661515184263
2024-06-19,BHARTIARTL,1433.95,1434.8,1388.3,1392.35,8640918,-0.02520390660552385,50.47552145250174
2024-06-20,BHARTIARTL,1405.95,1406.95,1376.25,1381.15,8742855,-0.008043954465471903,49.26510320976967
2024-06-21,BHARTIARTL,1384.95,1423.95,1372.85,1416.05,43929578,0.02526879774101287,53.03685291256875
2024-06-24,BHARTIARTL,1402.0,1423.8,1389.35,1419.8,6195831,0.0026482115744501655,53.44212687776923
2024-06-25,BHARTIARTL,1434.0,1434.0,1409.85,1414.95,6353748,-0.0034159740808563654,52.917972549443306
2024-06-26,BHARTIARTL,1414.95,1479.95,1408.95,1459.5,9579826,0.03148521149157202,57.73262725602493
2024-06-27,BHARTIARTL,1464.0,1489.0,1440.05,1475.8,19675528,0.011168208290510462,59.49421809142965
2024-06-28,BHARTIARTL,1536.25,1536.25,1436.65,1444.05,29145832,-0.0215137552513891,56.06289851939896
2024-07-01,BHARTIARTL,1450.0,1466.8,1449.25,1454.0,6011806,0.006890343132162968,57.13822544039755
2024-07-02,BHARTIARTL,1462.0,1473.4,1417.0,1418.95,7792632,-0.02410591471801926,53.35026477899045
2024-07-03,BHARTIARTL,1427.95,1432.4,1408.45,1419.85,8261388,0.0006342718207124065,53.44753053063855
2024-07-04,BHARTIARTL,1418.0,1441.1,1411.5,1423.05,9570938,0.0022537591999154394,53.79336431427628
2024-07-05,BHARTIARTL,1422.5,1433.6,1416.85,1429.7,4881198,0.004673061382242327,54.51205014589846
2024-07-08,BHARTIARTL,1431.0,1438.85,1423.15,1435.15,3261797,0.0038119885290621713,55.101048308656495
2024-07-09,BHARTIARTL,1436.0,1441.65,1428.15,1435.55,2897480,0.0002787165104691791,55.144277531611195
2024-07-10,BHARTIARTL,1441.0,1448.75,1426.15,1445.05,3416762,0.00661767266901192,56.170971576785746
2024-07-11,BHARTIARTL,1450.0,1450.85,1428.0,1437.95,4178558,-0.0049133247984498585,55.403652869339524
